imdbId,year,director,writer,stars1,stars2
109454,1994,Yves Angelo,Yves Angelo,Gérard Depardieu,Fanny Ardant
59170,1965,Russ Meyer,Jackie Moran,Tura Satana,Haji
110186,1994,Doug McHenry,Bobby Smith Jr.,Allen Payne,Jada Pinkett Smith
111301,1994,Steven E. de Souza,Steven E. de Souza,Jean-Claude Van Damme,Raul Julia
110027,1994,Andrew Morahan,Gregory Widen,Christopher Lambert,Mario Van Peebles
109785,1994,Michael Corrente,Michael Corrente,Nicholas Turturro,Anthony DeSando
113409,1994,John Carpenter,Michael De Luca,Sam Neill,Jürgen Prochnow
109021,1994,John G. Avildsen,Monte Merrick,Luke Perry,Stephen Baldwin
109035,1994,Jeff Pollack,Jeff Pollack,Duane Martin,Tupac Shakur
106220,1993,Barry Sonnenfeld,Charles Addams,Anjelica Huston,Raul Julia
106226,1993,Martin Scorsese,Edith Wharton,Daniel Day-Lewis,Michelle Pfeiffer
109068,1994,Michael Lehmann,Rich Wilkes,Brendan Fraser,Steve Buscemi
109067,1994,Paul Michael Glaser,Max Apple,Kevin Bacon,Charles Gitonga Maina
106292,1993,John Badham,Jim Kouf,Richard Dreyfuss,Emilio Estevez
109198,1994,Jonathan Kaplan,Albert S. Ruddy,Madeleine Stowe,Mary Stuart Masterson
109219,1994,Whit Stillman,Whit Stillman,Taylor Nichols,Chris Eigeman
106379,1994,Bill Forsyth,Bill Forsyth,Robin Williams,John Turturro
106400,1993,Penelope Spheeris,Paul Henning,Diedrich Bader,Erika Eleniak
109254,1994,John Landis,Danilo Bach,Eddie Murphy,Jon Tenney
109279,1994,Caroline Thompson,Anna Sewell,Sean Bean,David Thewlis
109297,1993,Michael Apted,Dana Stevens,Madeleine Stowe,Aidan Quinn
109303,1994,Stephen Hopkins,John Rice,Jeff Bridges,Tommy Lee Jones
109305,1994,William Friedkin,Ron Shelton,Nick Nolte,Mary McDonnell
109306,1994,Tony Richardson,Rama Laurie Stagner,Jessica Lange,Tommy Lee Jones
106452,1993,Abel Ferrara,Jack Finney,Gabrielle Anwar,Meg Tilly
106471,1993,Jennifer Lynch,Philippe Caland,Julian Sands,Sherilyn Fenn
106489,1993,Robert De Niro,Chazz Palminteri,Robert De Niro,Chazz Palminteri
109361,1994,Adam Resnick,Chris Elliott,Chris Elliott,Ritch Brinkley
106505,1993,John Whitesell,Paul W. Shapiro,Jason Priestley,Gabriel Olds
106519,1993,Brian De Palma,Edwin Torres,Al Pacino,Sean Penn
109439,1994,Paul Weiland,Lowell Ganz,Billy Crystal,Jack Palance
109443,1994,Mick Jackson,Robert King,Dana Carvey,Valeria Golino
106582,1993,Renny Harlin,John Long,Sylvester Stallone,John Lithgow
106598,1993,Steve Barron,Tom Davis,Dan Aykroyd,Jane Curtin
109456,1994,Richard Rush,Billy Ray,Bruce Willis,Jane March
109480,1994,Michael Ritchie,Bernie Somers,Chevy Chase,Jack Palance
109493,1994,Gregg Champion,Robert C. Thompson,Woody Harrelson,Kiefer Sutherland
106673,1993,Ivan Reitman,Gary Ross,Kevin Kline,Sigourney Weaver
106677,1993,Richard Linklater,Richard Linklater,Jason London,Wiley Wiggins
106697,1993,Marco Brambilla,Peter M. Lenkov,Sylvester Stallone,Wesley Snipes
106834,1993,Gus Van Sant,Tom Robbins,Uma Thurman,Lorraine Bracco
106873,1993,Carl Reiner,David O'Malley,Armand Assante,Sherilyn Fenn
106332,1993,Kaige Chen,Pik Wah Lee,Leslie Cheung,Fengyi Zhang
106881,1993,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rossellini
106880,1993,Rusty Cundieff,Rusty Cundieff,Larry B. Scott,Mark Christopher Lawrence
111732,1994,Alek Keshishian,William Mastrosimone,Joe Pesci,Brendan Fraser
106926,1993,Steve Kloves,Steve Kloves,Dennis Quaid,Meg Ryan
111712,1994,John Irvin,Hugh Leonard,Joan Plowright,Mia Farrow
106941,1993,Barry Sonnenfeld,Mark Rosenthal,Michael J. Fox,Gabrielle Anwar
106918,1993,Sydney Pollack,John Grisham,Tom Cruise,Jeanne Tripplehorn
106965,1993,Simon Wincer,Keith Walker,Jason James Richter,Lori Petty
109842,1994,Boaz Yakin,Boaz Yakin,Sean Nelson,Giancarlo Esposito
106977,1993,Andrew Davis,Jeb Stuart,Harrison Ford,Tommy Lee Jones
107004,1993,Walter Hill,John Milius,Jason Patric,Gene Hackman
109890,1994,Roger Donaldson,Jim Thompson,Alec Baldwin,Kim Basinger
109891,1994,Howard Deutch,Tom S. Parker,Macaulay Culkin,Ted Danson
109913,1994,Rose Troche,Guinevere Turner,V.S. Brodie,Guinevere Turner
107076,1993,John Woo,Chuck Pfarrer,Jean-Claude Van Damme,Lance Henriksen
107144,1993,Jim Abrahams,Jim Abrahams,Charlie Sheen,Lloyd Bridges
113674,1995,Julianna Lavin,Julianna Lavin,Dana Delany,Kim Cattrall
112966,1995,Christopher Monger,Ifor David Monger,Hugh Grant,Tara Fitzgerald
107151,1993,Bille August,Isabel Allende,Jeremy Irons,Meryl Streep
110064,1994,Eric Meza,Reginald Hudlin,Christopher Reid,Christopher Martin
110074,1994,Joel Coen,Ethan Coen,Tim Robbins,Paul Newman
110097,1994,James L. Brooks,James L. Brooks,Nick Nolte,Albert Brooks
110123,1994,Daniel Petrie Jr.,Steve Zacharias,Pauly Shore,Lori Petty
107206,1993,Wolfgang Petersen,Jeff Maguire,Clint Eastwood,John Malkovich
107207,1993,Jim Sheridan,Gerry Conlon,Daniel Day-Lewis,Pete Postlethwaite
110137,1994,Matty Rich,Trey Ellis,Larenz Tate,Joe Morton
108551,1993,Brian Gibson,Tina Turner,Angela Bassett,Laurence Fishburne
110197,1994,Barry Levinson,Barry Levinson,Joe Pesci,Christian Slater
107286,1993,Stephen Hopkins,Lewis Colick,Emilio Estevez,Cuba Gooding Jr.
107290,1993,Steven Spielberg,Michael Crichton,Sam Neill,Laura Dern
107302,1993,Dominic Sena,Stephen Levy,Brad Pitt,Juliette Lewis
110265,1993,Roger Avary,Roger Avary,Eric Stoltz,Julie Delpy
110305,1994,Daniel Petrie,Eric Knight,Helen Slater,Tom Guiry
107362,1993,John McTiernan,Zak Penn,Arnold Schwarzenegger,F. Murray Abraham
107413,1993,James Lapine,Marc Lawrence,Michael J. Fox,Christina Vidal
110353,1994,Simon Wincer,Paul Hogan,Paul Hogan,Cuba Gooding Jr.
107468,1993,David Cronenberg,David Henry Hwang,Jeremy Irons,John Lone
107478,1993,Richard Benjamin,Marcia Brandwynne,Whoopi Goldberg,Ted Danson
107497,1993,Harold Becker,Aaron Sorkin,Alec Baldwin,Nicole Kidman
107501,1993,Mel Gibson,Isabelle Holland,Mel Gibson,Nick Stahl
107507,1993,Woody Allen,Woody Allen,Woody Allen,Diane Keaton
107554,1993,Albert Hughes,Allen Hughes,Tyrin Turner,Larenz Tate
116253,1996,Stuart Baird,Jim Thomas,Kurt Russell,Halle Berry
74102,1976,Nagisa Ôshima,Nagisa Ôshima,Tatsuya Fuji,Eiko Matsuda
111689,1994,Tom Noonan,Tom Noonan,Tom Noonan,Karen Sillas
107616,1993,Kenneth Branagh,William Shakespeare,Kenneth Branagh,Emma Thompson
107613,1993,Anthony Minghella,Amy Schor Ferris,Matt Dillon,Annabella Sciorra
107614,1993,Chris Columbus,Anne Fine,Robin Williams,Sally Field
107653,1993,Mike Leigh,Mike Leigh,David Thewlis,Lesley Sharp
110657,1994,Christopher Cain,Robert Mark Kamen,Pat Morita,Hilary Swank
110678,1994,Martin Campbell,Richard Herley,Ray Liotta,Lance Henriksen
110687,1994,Rob Reiner,Alan Zweibel,Elijah Wood,Bruce Willis
107756,1992,Sally Potter,Sally Potter,Tilda Swinton,Billy Zane
107808,1993,Clint Eastwood,John Lee Hancock,Kevin Costner,Clint Eastwood
107818,1993,Jonathan Demme,Ron Nyswaner,Tom Hanks,Denzel Washington
107822,1993,Jane Campion,Jane Campion,Holly Hunter,Harvey Keitel
107840,1993,John Singleton,John Singleton,Janet Jackson,Tupac Shakur
107889,1993,David S. Ward,David S. Ward,James Caan,Halle Berry
111003,1994,Stuart Orme,Robert A. Heinlein,Donald Sutherland,Eric Thal
110939,1994,Mel Smith,George Lucas,Brian Benben,Mary Stuart Masterson
110955,1994,Ted Demme,Marie Weiss,Denis Leary,Judy Davis
107943,1993,James Ivory,Kazuo Ishiguro,Anthony Hopkins,Emma Thompson
110971,1994,Penny Marshall,Jim Burnstein,Danny DeVito,Gregory Hines
107969,1993,Philip Kaufman,Michael Crichton,Sean Connery,Wesley Snipes
111001,1994,Alan Parker,T. Coraghessan Boyle,Anthony Hopkins,Bridget Fonda
107978,1993,Fred Dekker,Edward Neumeier,Robert John Burke,Nancy Allen
107977,1993,Mel Brooks,J.D. Shapiro,Cary Elwes,Richard Lewis
107983,1993,Peter Medak,Hilary Henkin,Gary Oldman,Lena Olin
105275,1992,Geoffrey Wright,Geoffrey Wright,Russell Crowe,Daniel Pollock
108000,1993,Victor Nunez,Jane Austen,Ashley Judd,Todd Field
108002,1993,David Anspaugh,Angelo Pizzo,Sean Astin,Jon Favreau
105032,1992,Cyril Collard,Cyril Collard,Cyril Collard,Romane Bohringer
108052,1993,Steven Spielberg,Thomas Keneally,Liam Neeson,Ralph Fiennes
111094,1994,Michael Ritchie,Roger Angell,Albert Brooks,Brendan Fraser
108065,1993,Steven Zaillian,Fred Waitzkin,Joe Mantegna,Ben Kingsley
108071,1993,Agnieszka Holland,Frances Hodgson Burnett,Kate Maberly,Maggie Smith
111127,1994,John Waters,John Waters,Kathleen Turner,Sam Waterston
111143,1994,Russell Mulcahy,Walter B. Gibson,Alec Baldwin,John Lone
108101,1993,Richard Attenborough,William Nicholson,Anthony Hopkins,Debra Winger
108122,1993,Robert Altman,Raymond Carver,Andie MacDowell,Julianne Moore
111194,1994,Gillies MacKinnon,George Eliot,Steve Martin,Gabriel Byrne
111201,1994,John Duigan,John Duigan,Hugh Grant,Tara Fitzgerald
108149,1993,Fred Schepisi,John Guare,Will Smith,Stockard Channing
108160,1993,Nora Ephron,Jeff Arch,Tom Hanks,Meg Ryan
108162,1993,Phillip Noyce,Ira Levin,Sharon Stone,William Baldwin
83658,1982,Ridley Scott,Hampton Fancher,Harrison Ford,Rutger Hauer
108186,1993,Steve Rash,Patrick J. Clifton,Pauly Shore,Carla Gugino
108174,1993,Thomas Schlamme,Robbie Fox,Mike Myers,Nancy Travis
108238,1993,Rowdy Herrington,Rowdy Herrington,Bruce Willis,Sarah Jessica Parker
108255,1993,Annabel Jankel,Parker Bennett,Bob Hoskins,John Leguizamo
111323,1994,Ernest R. Dickerson,Eric Bernt,Rutger Hauer,Ice-T
111400,1994,Deran Sarafian,David Twohy,Charlie Sheen,Nastassja Kinski
108328,1993,François Girard,François Girard,Colm Feore,Derek Keurvorst
111418,1994,Andrew Fleming,Andrew Fleming,Lara Flynn Boyle,Josh Charles
107688,1993,Henry Selick,Tim Burton,Danny Elfman,Chris Sarandon
108333,1993,Stephen Herek,Alexandre Dumas,Charlie Sheen,Kiefer Sutherland
108358,1993,George P. Cosmatos,Kevin Jarre,Kurt Russell,Val Kilmer
108399,1993,Tony Scott,Quentin Tarantino,Christian Slater,Patricia Arquette
108515,7634,XGAfzCtgiN,qznhGSEdiR,juMzxhIZQk,baOIXgMJYy
110763,1994,Pixote Hunt,David Kirschner,Macaulay Culkin,Christopher Lloyd
114906,1995,Todd Solondz,Todd Solondz,Heather Matarazzo,Christina Brucato
107002,1993,Claude Berri,Claude Berri,Renaud,Gérard Depardieu
109403,1994,Dennis Hopper,Joe Batteer,Tom Berenger,Erika Eleniak
107315,1993,Pedro Almodóvar,Pedro Almodóvar,Peter Coyote,Verónica Forqué
106408,1993,Gurinder Chadha,Gurinder Chadha,Kim Vithana,Jimmi Harkishin
110363,1994,Andrew Scheinman,Gregory K. Pincus,Luke Edwards,Timothy Busfield
107225,1992,Lina Wertmüller,Alessandro Bencivenni,Paolo Villaggio,Isa Danieli
111252,1994,David O. Russell,David O. Russell,Jeremy Davies,Alberta Watson
110366,1994,Penelope Spheeris,Penelope Spheeris,Travis Tedford,Bug Hall
109120,1994,George Miller,Harry Goodridge,Tina Majorino,Keith Carradine
108059,1993,Ricky Tognazzi,Graziano Diana,Carlo Cecchi,Enrico Lo Verso
110892,1994,Michael Austin,Michael Austin,Phoebe Cates,Jim Broadbent
112651,1995,Rob Epstein,Vito Russo,Lily Tomlin,Tony Curtis
109382,1993,Nanni Moretti,Nanni Moretti,Nanni Moretti,Renato Carpentieri
112572,1995,Betty Thomas,Sherwood Schwartz,Shelley Long,Gary Cole
99785,1990,Chris Columbus,John Hughes,Macaulay Culkin,Joe Pesci
99653,1990,Jerry Zucker,Bruce Joel Rubin,Patrick Swayze,Demi Moore
103639,1992,Ron Clements,Ron Clements,Scott Weinger,Robin Williams
103064,1991,James Cameron,James Cameron,Arnold Schwarzenegger,Linda Hamilton
99348,1990,Kevin Costner,Michael Blake,Kevin Costner,Mary McDonnell
96895,1989,Tim Burton,Bob Kane,Michael Keaton,Jack Nicholson
102926,1991,Jonathan Demme,Thomas Harris,Jodie Foster,Anthony Hopkins
29583,1937,William Cottrell,Jacob Grimm,Adriana Caselotti,Harry Stockwell
101414,1991,Gary Trousdale,Linda Woolverton,Paige O'Hara,Robby Benson
32910,1940,Norman Ferguson,Carlo Collodi,Dickie Jones,Christian Rub
100405,1990,Garry Marshall,J.F. Lawton,Richard Gere,Julia Roberts
65214,1969,Sam Peckinpah,Walon Green,William Holden,Ernest Borgnine
110395,1994,C.M. Talkington,C.M. Talkington,Gil Bellows,Renée Zellweger
109934,1994,Jean Bach,Jean Bach,Dizzy Gillespie,Milt Hinton
117247,1996,Michael Hoffman,Terrel Seltzer,Michelle Pfeiffer,George Clooney
112625,1995,Bill Condon,Clive Barker,Tony Todd,Kelly Rowan
116282,1996,Joel Coen,Ethan Coen,William H. Macy,Frances McDormand
116552,1996,David R. Ellis,Chris Hauty,Michael J. Fox,Sally Field
82509,1981,Gerald Potterton,Daniel Goldberg,Richard Romanus,John Candy
116514,1996,Kevin Yagher,Peter Atkins,Bruce Ramsay,Valentina Vargas
117283,1996,Matt Reeves,Jason Katims,David Schwimmer,Gwyneth Paltrow
116684,1996,Franco Zeffirelli,Charlotte Brontë,William Hurt,Charlotte Gainsbourg
70506,1974,Franco Brusati,Franco Brusati,Nino Manfredi,Anna Karina
65421,1970,Wolfgang Reitherman,Larry Clemmons,Phil Harris,Eva Gabor
113083,1995,Pedro Almodóvar,Pedro Almodóvar,Marisa Paredes,Juan Echanove
118001,1995,Fernando Trueba,Donald E. Westlake,Antonio Banderas,Melanie Griffith
116165,1996,Bill Couturié,Ken Richards,Matt LeBlanc,Jayne Brook
117891,1996,Martin Lawrence,Martin Lawrence,Martin Lawrence,Lynn Whitfield
113613,1995,Stacy Title,Dan Rosen,Cameron Diaz,Ron Eldard
117381,1996,Gregory Hoblit,William Diehl,Richard Gere,Laura Linney
115509,1996,Larry Leker,Mark Young,Charlie Sheen,Sheena Easton
114671,1995,Ken Loach,Jim Allen,Ian Hart,Rosana Pastor
112844,1995,Hal Salwen,Hal Salwen,Tim Daly,Caroleen Feeney
114658,1995,Jonathan R. Betuel,Jonathan R. Betuel,Whoopi Goldberg,Armin Mueller-Stahl
116275,1996,Richard Pearce,Billy Bob Thornton,Robert Duvall,James Earl Jones
113122,1995,Todd Verow,Dennis Cooper,Michael Gunther,Craig Chester
117608,1996,Jonathan Lynn,Nat Hiken,Steve Martin,Dan Aykroyd
113448,1995,Tim Sullivan,Tim Sullivan,Richard E. Grant,Samantha Mathis
116414,1996,Spike Lee,Suzan-Lori Parks,Theresa Randle,Isaiah Washington
116095,1996,Jeremiah S. Chechik,Pierre Boileau,Sharon Stone,Isabelle Adjani
113947,1995,Claude Sautet,Jacques Fieschi,Emmanuelle Béart,Michel Serrault
115956,1996,Edward Zwick,Patrick Sheane Duncan,Denzel Washington,Meg Ryan
117060,1996,Brian De Palma,Bruce Geller,Tom Cruise,Jon Voight
109028,1995,Friðrik Þór Friðriksson,Friðrik Þór Friðriksson,Masatoshi Nagase,Lili Taylor
117071,1996,Pen Densham,Daniel Defoe,Robin Wright,Morgan Freeman
116136,1996,Rob Cohen,Patrick Read Johnson,Dennis Quaid,Sean Connery
116168,1996,Steve Rash,Steve Zacharias,Whoopi Goldberg,Frank Langella
116683,1996,Henry Selick,Roald Dahl,Paul Terry,Joanna Lumley
116287,1996,James Foley,Christopher Crowe,Mark Wahlberg,Reese Witherspoon
116768,1996,Kelly Makin,Norm Hiscock,Dave Foley,Bruce McCulloch
114787,1995,Emir Kusturica,Dusan Kovacevic,Predrag 'Miki' Manojlovic,Lazar Ristovski
112536,1996,Alan Mehrez,Jeff Schechter,Daniel Bernhardt,James Hong
48473,1955,Satyajit Ray,Bibhutibhushan Bandyopadhyay,Kanu Bannerjee,Karuna Bannerjee
52572,1959,Satyajit Ray,Bibhutibhushan Bandyopadhyay,Soumitra Chatterjee,Sharmila Tagore
117128,1996,Jim Mallon,Michael J. Nelson,Trace Beaulieu,Michael J. Nelson
117705,1996,Joe Pytka,Leo Benvenuti,Michael Jordan,Wayne Knight
62711,1968,Roger Vadim,Jean-Claude Forest,Jane Fonda,John Phillip Law
108181,1994,George Hickenlooper,Billy Bob Thornton,Billy Bob Thornton,Molly Ringwald
114307,1995,Peter Yates,Shane Connaughton,Albert Finney,Matt Keeslar
58898,1965,Jean-Luc Godard,Jean-Luc Godard,Eddie Constantine,Anna Karina
113443,1996,Randal Kleiser,Randal Kleiser,Eric Roberts,Gregory Harrison
114048,1995,Simon Wincer,James Morris,Danny Glover,Ray Liotta
117104,1996,Richard Benjamin,Cornell Woolrich,Shirley MacLaine,Ricki Lake
117688,1996,Norberto Barba,Robert Mason,Mario Van Peebles,William Sadler
117774,1996,Robert Mandel,Roy Frumkes,Tom Berenger,Raymond Cruz
114736,1995,Pat Verducci,Pat Verducci,Alicia Silverstone,Kevin Dillon
116289,1996,Steven Baigelman,Steven Baigelman,Keanu Reeves,Vincent D'Onofrio
109593,1995,Zalman King,Anaïs Nin,Audie England,Costas Mandylor
112368,1995,Patrick Read Johnson,Chris Crutcher,Charlie Talbert,George C. Scott
115742,1996,Stacy Cochran,Stacy Cochran,Winona Ryder,Lukas Haas
117420,1996,Jean-Claude Van Damme,Frank Dux,Jean-Claude Van Damme,Roger Moore
117784,1996,Steve Gomer,Seth Zvi Rosenfeld,Rhea Perlman,Fredro Starr
117107,1996,Lee Tamahori,Peter Dexter,Nick Nolte,Melanie Griffith
117979,1996,Michael Lehmann,Audrey Wells,Uma Thurman,Janeane Garofalo
95776,1988,George Scribner,Jim Cox,Joey Lawrence,Billy Joel
115851,1996,Tom DeCerchio,Judd Apatow,Damon Wayans,Daniel Stern
116322,1996,Alan Shapiro,Ricou Browning,Paul Hogan,Elijah Wood
112817,1995,Jim Jarmusch,Jim Jarmusch,Johnny Depp,Gary Farmer
113362,1995,Jean-Paul Rappeneau,Jean Giono,Olivier Martinez,Juliette Binoche
108500,1993,Jean-Marie Poiré,Christian Clavier,Christian Clavier,Jean Reno
117108,1996,Harold Ramis,Chris Miller,Michael Keaton,Andie MacDowell
118114,6394,RVeSNZywza,QyOYgnuDep,GNxPHJmejd,isZuHfjAXJ
113270,1995,Brett Thompson,Brett Thompson,Maila Nurmi,Dolores Fuller
115963,1996,Andrew Fleming,Peter Filardi,Robin Tunney,Fairuza Balk
116448,1996,Reginald Hudlin,Tony Hendra,Samuel L. Jackson,Jeff Goldblum
116827,1996,Bruce Beresford,Steven Haft,Sharon Stone,Rob Morrow
112701,1995,John Schlesinger,Malcolm Bradbury,Eileen Atkins,Kate Beckinsale
116508,1996,Phil Joanou,James Lee Burke,Alec Baldwin,Kelly Lynch
117500,1996,Michael Bay,David Weisberg,Sean Connery,Nicolas Cage
109592,1994,Michele Soavi,Gianni Romoli,Rupert Everett,François Hadji-Lazaro
117998,1996,Jan de Bont,Michael Crichton,Helen Hunt,Bill Paxton
115624,1996,David Hogan,Chris Warner,Pamela Anderson,Amir AboulEla
113568,1995,Mamoru Oshii,Shirow Masamune,Atsuko Tanaka,Iemasa Kayumi
117894,1996,Tom Holland,Stephen King,Robert John Burke,Joe Mantegna
117723,1996,Rick Friedberg,Jason Friedberg,Leslie Nielsen,Nicollette Sheridan
112691,1995,Nick Park,Bob Baker,Peter Sallis,Anne Reid
117768,1996,John Landis,James Marshall,Tom Arnold,Jessica Lundy
115571,1996,David Twohy,David Twohy,Charlie Sheen,Lindsay Crouse
57012,1964,Stanley Kubrick,Stanley Kubrick,Peter Sellers,George C. Scott
109688,1994,Kar-Wai Wong,Louis Cha,Brigitte Lin,Maggie Cheung
110480,1037,igOYRQsbtl,NPrFjcQshn,xLlekRGHyh,HVbRLWIGrQ
108211,1993,Joseph Vilsmaier,Jürgen Büscher,Dominique Horwitz,Thomas Kretschmann
117331,1996,Simon Wincer,Lee Falk,Billy Zane,Kristy Swanson
117765,1996,Andrew Bergman,Carl Hiaasen,Demi Moore,Burt Reynolds
113280,1995,James Mangold,James Mangold,Pruitt Taylor Vince,Liv Tyler
116669,1996,Francis Ford Coppola,James DeMonaco,Robin Williams,Diane Lane
116594,1996,Mary Harron,Jeremiah Newton,Lili Taylor,Jared Harris
70820,1973,Djibril Diop Mambéty,Djibril Diop Mambéty,Magaye Niang,Mareme Niang
63715,1968,Federico Fellini,Edgar Allan Poe,Jane Fonda,Brigitte Bardot
117951,1996,Danny Boyle,Irvine Welsh,Ewan McGregor,Ewen Bremner
118523,1997,Scott Winant,Winnie Holzman,Jeanne Tripplehorn,Dylan McDermott
116629,1996,Roland Emmerich,Dean Devlin,Will Smith,Bill Pullman
117737,1996,Bernardo Bertolucci,Bernardo Bertolucci,Jeremy Irons,Liv Tyler
116277,1996,Tony Scott,Peter Abrahams,Robert De Niro,Wesley Snipes
116583,1996,Gary Trousdale,Tab Murphy,Demi Moore,Jason Alexander
115798,1996,Ben Stiller,Lou Holtz Jr.,Jim Carrey,Matthew Broderick
116778,1996,Bobby Farrelly,Barry Fanaro,Woody Harrelson,Randy Quaid
116213,1996,Chuck Russell,Tony Puryear,Arnold Schwarzenegger,Vanessa Williams
117218,1996,Tom Shadyac,Jerry Lewis,Eddie Murphy,Jada Pinkett Smith
111546,1994,Lucian Pintilie,Lucian Pintilie,Kristin Scott Thomas,Claudiu Bleont
113610,1254,NnIcxgwDhH,OiKYHwEgIz,MjZIsHkyFu,wBjczMKQxI
111237,1994,Alexandre Rockwell,Sergei Bodrov,Rosie Perez,Harvey Keitel
116040,1996,Rob Cohen,Leslie Bohem,Sylvester Stallone,Amy Brenneman
116365,1996,Peter Jackson,Fran Walsh,Michael J. Fox,Trini Alvarado
116905,1996,John Sayles,John Sayles,Chris Cooper,Elizabeth Peña
116493,1996,Bronwen Hughes,Louise Fitzhugh,Michelle Trachtenberg,Rosie O'Donnell
117333,1996,Jon Turteltaub,Gerald Di Pego,John Travolta,Kyra Sedgwick
118113,1996,Nicole Holofcener,Nicole Holofcener,Catherine Keener,Anne Heche
117628,1996,Edward Burns,Edward Burns,Edward Burns,Jennifer Aniston
117913,1996,Joel Schumacher,John Grisham,Matthew McConaughey,Sandra Bullock
115530,1996,Michael Corrente,David Mamet,Dustin Hoffman,Dennis Franz
115493,1996,Fraser C. Heston,Andy Burg,Thora Birch,Vincent Kartheiser
116320,1996,Kevin Hooks,Preston A. Whitmore II,Laurence Fishburne,Stephen Baldwin
116756,1996,Paul Michael Glaser,Paul Michael Glaser,Shaquille O'Neal,Francis Capra
116823,1996,Howard Franklin,Roy Blount Jr.,Bill Murray,Matthew McConaughey
118073,1996,Arlene Sanford,Sherwood Schwartz,Shelley Long,Gary Cole
61495,1967,Éric Rohmer,Patrick Bauchau,Patrick Bauchau,Haydée Politoff
110246,1993,Peter Sehr,Peter Sehr,André Eisermann,Udo Samel
115472,1996,Steve Barron,Sherry Mills,Martin Landau,Jonathan Taylor Thomas
116707,1996,John Payson,John Payson,Jerry O'Connell,Megan Ward
116313,1996,Hugh Wilson,Olivia Goldsmith,Goldie Hawn,Bette Midler
117438,1996,Ron Howard,Cyril Hume,Mel Gibson,Gary Sinise
116531,1996,Hart Bochner,David Zucker,Jon Lovitz,Tia Carrere
116353,1996,Annette Haywood-Carter,Joyce Carol Oates,Hedy Burress,Angelina Jolie
115857,1996,Andrew Davis,Arne Schmidt,Keanu Reeves,Morgan Freeman
117008,1996,Danny DeVito,Roald Dahl,Danny DeVito,Rhea Perlman
116191,1996,Douglas McGrath,Jane Austen,Gwyneth Paltrow,James Cosmo
115986,1996,Tim Pope,James O'Barr,Vincent Perez,Mia Kirshner
116571,1996,Harry Winer,Michael Hitchcock,Jamie Lee Curtis,Kevin Pollak
53459,1960,Georges Franju,Jean Redon,Pierre Brasseur,Alida Valli
117826,1996,Gilbert Adler,William M. Gaines,Dennis Miller,Erika Eleniak
